Rk,Date,Tm,,Opp,Qtr,Time,Score (Before),Description,Score (After)
1707,11/18/16,CHO,,ATL,1st,08:26.0,CHO up 3 (9-6),C. Zeller makes free throw 1 of 2,CHO up 4 (10-6)
1708,11/18/16,CHO,,ATL,1st,10:30.0,CHO down 3 (1-4),K. Walker makes free throw 2 of 2,CHO down 2 (2-4)
1709,11/18/16,CHO,,ATL,1st,10:30.0,CHO down 4 (0-4),K. Walker makes free throw 1 of 2,CHO down 3 (1-4)
1710,Date,Tm,,Opp,Qtr,Time,Score (Before),Description,Score (After)
1711,11/15/16,CHO,@,MIN,4th,00:11.0,CHO up 8 (114-106),K. Walker makes free throw 2 of 2,CHO up 9 (115-106)
1712,11/15/16,CHO,@,MIN,4th,00:11.0,CHO up 7 (113-106),K. Walker makes free throw 1 of 2,CHO up 8 (114-106)
1713,11/15/16,CHO,@,MIN,4th,00:20.0,CHO up 6 (112-106),M. Kidd-Gilchrist makes free throw 2 of 2,CHO up 7 (113-106)
1714,11/15/16,CHO,@,MIN,4th,00:20.0,CHO up 6 (112-106),M. Kidd-Gilchrist misses free throw 1 of 2,CHO up 6 (112-106)
1715,11/15/16,CHO,@,MIN,4th,02:23.0,CHO up 5 (107-102),F. Kaminsky makes free throw 1 of 1,CHO up 6 (108-102)
1716,11/15/16,CHO,@,MIN,4th,05:27.0,CHO up 1 (96-95),K. Walker makes free throw 2 of 2,CHO up 2 (97-95)
1717,11/15/16,CHO,@,MIN,4th,05:27.0,CHO tied (95-95),K. Walker makes free throw 1 of 2,CHO up 1 (96-95)
1718,11/15/16,CHO,@,MIN,4th,10:07.0,CHO up 5 (87-82),R. Hibbert misses free throw 2 of 2,CHO up 5 (87-82)
1719,11/15/16,CHO,@,MIN,4th,10:07.0,CHO up 4 (86-82),R. Hibbert makes free throw 1 of 2,CHO up 5 (87-82)
1720,11/15/16,CHO,@,MIN,3rd,03:13.0,CHO up 1 (71-70),N. Batum makes free throw 3 of 3,CHO up 2 (72-70)
1721,11/15/16,CHO,@,MIN,3rd,03:13.0,CHO up 1 (71-70),N. Batum misses free throw 2 of 3,CHO up 1 (71-70)
1722,11/15/16,CHO,@,MIN,3rd,03:13.0,CHO tied (70-70),N. Batum makes free throw 1 of 3,CHO up 1 (71-70)
1723,11/15/16,CHO,@,MIN,3rd,11:14.0,CHO down 9 (49-58),C. Zeller makes free throw 2 of 2,CHO down 8 (50-58)
1724,11/15/16,CHO,@,MIN,3rd,11:14.0,CHO down 10 (48-58),C. Zeller makes free throw 1 of 2,CHO down 9 (49-58)
1725,11/15/16,CHO,@,MIN,2nd,01:06.0,CHO down 12 (43-55),M. Williams makes free throw 2 of 2,CHO down 11 (44-55)
1726,11/15/16,CHO,@,MIN,2nd,01:06.0,CHO down 13 (42-55),M. Williams makes free throw 1 of 2,CHO down 12 (43-55)
1727,11/15/16,CHO,@,MIN,2nd,01:40.0,CHO down 12 (41-53),M. Kidd-Gilchrist makes free throw 2 of 2,CHO down 11 (42-53)
1728,11/15/16,CHO,@,MIN,2nd,01:40.0,CHO down 12 (41-53),M. Kidd-Gilchrist misses free throw 1 of 2,CHO down 12 (41-53)
1729,11/15/16,CHO,@,MIN,2nd,08:57.0,CHO down 3 (32-35),R. Sessions makes free throw 2 of 2,CHO down 2 (33-35)
1730,11/15/16,CHO,@,MIN,2nd,08:57.0,CHO down 4 (31-35),R. Sessions makes free throw 1 of 2,CHO down 3 (32-35)
1731,11/15/16,CHO,@,MIN,1st,10:46.0,CHO up 1 (1-0),M. Williams makes free throw 2 of 2,CHO up 2 (2-0)
1732,11/15/16,CHO,@,MIN,1st,10:46.0,CHO tied (0-0),M. Williams makes free throw 1 of 2,CHO up 1 (1-0)
1733,11/13/16,CHO,@,CLE,4th,00:37.0,CHO down 7 (92-99),K. Walker makes free throw 1 of 1,CHO down 6 (93-99)
1734,11/13/16,CHO,@,CLE,4th,04:37.0,CHO down 10 (81-91),N. Batum makes free throw 2 of 2,CHO down 9 (82-91)
1735,11/13/16,CHO,@,CLE,4th,04:37.0,CHO down 11 (80-91),N. Batum makes free throw 1 of 2,CHO down 10 (81-91)
1736,11/13/16,CHO,@,CLE,3rd,05:08.0,CHO up 2 (66-64),M. Kidd-Gilchrist makes free throw 2 of 2,CHO up 3 (67-64)
1737,11/13/16,CHO,@,CLE,3rd,05:08.0,CHO up 1 (65-64),M. Kidd-Gilchrist makes free throw 1 of 2,CHO up 2 (66-64)
1738,11/13/16,CHO,@,CLE,3rd,06:19.0,CHO up 2 (64-62),N. Batum makes free throw 1 of 1,CHO up 3 (65-62)
1739,11/13/16,CHO,@,CLE,3rd,08:56.0,CHO up 3 (59-56),M. Williams makes free throw 1 of 1,CHO up 4 (60-56)
1740,11/13/16,CHO,@,CLE,2nd,08:39.0,CHO down 2 (34-36),F. Kaminsky makes free throw 2 of 2,CHO down 1 (35-36)
1741,11/13/16,CHO,@,CLE,2nd,08:39.0,CHO down 2 (34-36),F. Kaminsky misses free throw 1 of 2,CHO down 2 (34-36)
1742,11/13/16,CHO,@,CLE,1st,07:36.0,CHO down 2 (9-11),N. Batum misses free throw 2 of 2,CHO down 2 (9-11)
1743,11/13/16,CHO,@,CLE,1st,07:36.0,CHO down 3 (8-11),N. Batum makes free throw 1 of 2,CHO down 2 (9-11)
1744,11/13/16,CHO,@,CLE,1st,10:29.0,CHO tied (2-2),M. Kidd-Gilchrist makes free throw 1 of 1,CHO up 1 (3-2)
1745,11/11/16,CHO,,TOR,4th,00:24.0,CHO down 5 (104-109),K. Walker makes free throw 1 of 1,CHO down 4 (105-109)
1746,11/11/16,CHO,,TOR,4th,08:25.0,CHO up 7 (93-86),M. Belinelli makes free throw 1 of 1,CHO up 8 (94-86)
1747,11/11/16,CHO,,TOR,3rd,02:54.0,CHO down 7 (70-77),R. Hibbert makes free throw 2 of 2,CHO down 6 (71-77)
1748,11/11/16,CHO,,TOR,3rd,02:54.0,CHO down 8 (69-77),R. Hibbert makes free throw 1 of 2,CHO down 7 (70-77)
1749,11/11/16,CHO,,TOR,3rd,06:36.0,CHO down 5 (60-65),N. Batum misses free throw 2 of 2,CHO down 5 (60-65)
1750,11/11/16,CHO,,TOR,3rd,06:36.0,CHO down 6 (59-65),N. Batum makes free throw 1 of 2,CHO down 5 (60-65)
1751,11/11/16,CHO,,TOR,3rd,07:00.0,CHO down 6 (59-65),K. Walker misses free throw 2 of 2,CHO down 6 (59-65)
1752,11/11/16,CHO,,TOR,3rd,07:00.0,CHO down 7 (58-65),K. Walker makes free throw 1 of 2,CHO down 6 (59-65)
1753,11/11/16,CHO,,TOR,3rd,07:19.0,CHO down 8 (57-65),K. Walker makes free throw 2 of 2,CHO down 7 (58-65)
1754,11/11/16,CHO,,TOR,3rd,07:19.0,CHO down 9 (56-65),K. Walker makes free throw 1 of 2,CHO down 8 (57-65)
1755,11/11/16,CHO,,TOR,3rd,09:58.0,CHO down 11 (49-60),K. Walker makes free throw 2 of 2,CHO down 10 (50-60)
1756,11/11/16,CHO,,TOR,3rd,09:58.0,CHO down 12 (48-60),K. Walker makes free throw 1 of 2,CHO down 11 (49-60)
1757,11/11/16,CHO,,TOR,2nd,01:40.0,CHO down 12 (44-56),C. Zeller misses free throw 2 of 2,CHO down 12 (44-56)
1758,11/11/16,CHO,,TOR,2nd,01:40.0,CHO down 12 (44-56),C. Zeller misses free throw 1 of 2,CHO down 12 (44-56)
1759,11/11/16,CHO,,TOR,2nd,05:05.0,CHO down 16 (32-48),M. Williams makes free throw 2 of 2,CHO down 15 (33-48)
1760,11/11/16,CHO,,TOR,2nd,05:05.0,CHO down 16 (32-48),M. Williams misses free throw 1 of 2,CHO down 16 (32-48)
1761,11/11/16,CHO,,TOR,1st,02:15.0,CHO down 5 (19-24),R. Hibbert makes free throw 2 of 2,CHO down 4 (20-24)
1762,11/11/16,CHO,,TOR,1st,02:15.0,CHO down 6 (18-24),R. Hibbert makes free throw 1 of 2,CHO down 5 (19-24)
1763,11/11/16,CHO,,TOR,1st,02:41.0,CHO down 7 (17-24),K. Walker makes free throw 2 of 2,CHO down 6 (18-24)
1764,11/11/16,CHO,,TOR,1st,02:41.0,CHO down 8 (16-24),K. Walker makes free throw 1 of 2,CHO down 7 (17-24)
1765,11/11/16,CHO,,TOR,1st,05:58.0,CHO up 3 (13-10),K. Walker makes free throw 2 of 2,CHO up 4 (14-10)
1766,11/11/16,CHO,,TOR,1st,05:58.0,CHO up 3 (13-10),K. Walker misses free throw 1 of 2,CHO up 3 (13-10)
1767,11/11/16,CHO,,TOR,1st,06:55.0,CHO up 4 (12-8),C. Zeller makes free throw 2 of 2,CHO up 5 (13-8)
1768,11/11/16,CHO,,TOR,1st,06:55.0,CHO up 3 (11-8),C. Zeller makes free throw 1 of 2,CHO up 4 (12-8)
1769,11/9/16,CHO,,UTA,4th,01:33.0,CHO up 9 (103-94),C. Zeller makes free throw 2 of 2,CHO up 10 (104-94)
1770,11/9/16,CHO,,UTA,4th,01:33.0,CHO up 9 (103-94),C. Zeller misses free throw 1 of 2,CHO up 9 (103-94)
1771,11/9/16,CHO,,UTA,4th,02:07.0,CHO up 8 (102-94),K. Walker makes free throw 2 of 2,CHO up 9 (103-94)
1772,11/9/16,CHO,,UTA,4th,02:07.0,CHO up 7 (101-94),K. Walker makes free throw 1 of 2,CHO up 8 (102-94)
1773,11/9/16,CHO,,UTA,4th,03:07.0,CHO up 6 (99-93),C. Zeller misses free throw 2 of 2,CHO up 6 (99-93)
1774,11/9/16,CHO,,UTA,4th,03:07.0,CHO up 5 (98-93),C. Zeller makes free throw 1 of 2,CHO up 6 (99-93)
1775,11/9/16,CHO,,UTA,4th,03:59.0,CHO up 7 (95-88),K. Walker makes free throw 1 of 1,CHO up 8 (96-88)
1776,11/9/16,CHO,,UTA,4th,11:02.0,CHO down 2 (78-80),F. Kaminsky misses free throw 1 of 1,CHO down 2 (78-80)
1777,11/9/16,CHO,,UTA,3rd,01:14.0,CHO up 1 (73-72),M. Belinelli makes free throw 2 of 2,CHO up 2 (74-72)
1778,11/9/16,CHO,,UTA,3rd,01:14.0,CHO tied (72-72),M. Belinelli makes free throw 1 of 2,CHO up 1 (73-72)
1779,11/9/16,CHO,,UTA,3rd,06:28.0,CHO down 3 (60-63),M. Kidd-Gilchrist makes free throw 2 of 2,CHO down 2 (61-63)
1780,11/9/16,CHO,,UTA,3rd,06:28.0,CHO down 4 (59-63),M. Kidd-Gilchrist makes free throw 1 of 2,CHO down 3 (60-63)
1781,11/9/16,CHO,,UTA,3rd,09:14.0,CHO down 10 (51-61),C. Zeller makes free throw 2 of 2,CHO down 9 (52-61)
1782,11/9/16,CHO,,UTA,3rd,09:14.0,CHO down 10 (51-61),C. Zeller misses free throw 1 of 2,CHO down 10 (51-61)
1783,11/9/16,CHO,,UTA,2nd,00:20.0,CHO down 8 (50-58),K. Walker makes free throw 3 of 3,CHO down 7 (51-58)
1784,11/9/16,CHO,,UTA,2nd,00:20.0,CHO down 9 (49-58),K. Walker makes free throw 2 of 3,CHO down 8 (50-58)
1785,11/9/16,CHO,,UTA,2nd,00:20.0,CHO down 10 (48-58),K. Walker makes free throw 1 of 3,CHO down 9 (49-58)
1786,11/9/16,CHO,,UTA,2nd,06:39.0,CHO down 9 (34-43),R. Sessions makes free throw 2 of 2,CHO down 8 (35-43)
1787,11/9/16,CHO,,UTA,2nd,06:39.0,CHO down 10 (33-43),R. Sessions makes free throw 1 of 2,CHO down 9 (34-43)
1788,11/9/16,CHO,,UTA,2nd,07:10.0,CHO down 7 (33-40),S. Hawes misses free throw 2 of 2,CHO down 7 (33-40)
1789,11/9/16,CHO,,UTA,2nd,07:10.0,CHO down 7 (33-40),S. Hawes misses free throw 1 of 2,CHO down 7 (33-40)
1790,11/9/16,CHO,,UTA,2nd,10:38.0,CHO down 6 (28-34),S. Hawes makes free throw 1 of 1,CHO down 5 (29-34)
1791,11/9/16,CHO,,UTA,1st,08:08.0,CHO down 1 (8-9),N. Batum makes free throw 3 of 3,CHO tied (9-9)
1792,11/9/16,CHO,,UTA,1st,08:08.0,CHO down 2 (7-9),N. Batum makes free throw 2 of 3,CHO down 1 (8-9)
1793,11/9/16,CHO,,UTA,1st,08:08.0,CHO down 2 (7-9),N. Batum misses free throw 1 of 3,CHO down 2 (7-9)
1794,11/9/16,CHO,,UTA,1st,10:43.0,CHO up 4 (4-0),C. Zeller misses free throw 2 of 2,CHO up 4 (4-0)
1795,11/9/16,CHO,,UTA,1st,10:43.0,CHO up 3 (3-0),C. Zeller makes free throw 1 of 2,CHO up 4 (4-0)
1796,11/9/16,CHO,,UTA,1st,11:30.0,CHO up 1 (1-0),N. Batum misses free throw 2 of 2,CHO up 1 (1-0)
1797,11/9/16,CHO,,UTA,1st,11:30.0,CHO tied (0-0),N. Batum makes free throw 1 of 2,CHO up 1 (1-0)
1798,11/7/16,CHO,,IND,4th,06:40.0,CHO up 23 (111-88),F. Kaminsky makes free throw 1 of 1,CHO up 24 (112-88)
1799,11/7/16,CHO,,IND,4th,09:37.0,CHO up 21 (106-85),R. Sessions makes free throw 2 of 2,CHO up 22 (107-85)
1800,11/7/16,CHO,,IND,4th,09:37.0,CHO up 20 (105-85),R. Sessions makes free throw 1 of 2,CHO up 21 (106-85)
1801,11/7/16,CHO,,IND,4th,10:55.0,CHO up 19 (102-83),M. Belinelli makes free throw 2 of 2,CHO up 20 (103-83)
1802,11/7/16,CHO,,IND,4th,10:55.0,CHO up 18 (101-83),M. Belinelli makes free throw 1 of 2,CHO up 19 (102-83)
1803,11/7/16,CHO,,IND,3rd,01:37.0,CHO up 19 (95-76),N. Batum makes free throw 2 of 2,CHO up 20 (96-76)
1804,11/7/16,CHO,,IND,3rd,01:37.0,CHO up 18 (94-76),N. Batum makes free throw 1 of 2,CHO up 19 (95-76)
1805,11/7/16,CHO,,IND,3rd,03:36.0,CHO up 24 (93-69),N. Batum makes free throw 1 of 1,CHO up 25 (94-69)
1806,11/7/16,CHO,,IND,3rd,03:36.0,CHO up 23 (92-69),N. Batum makes technical free throw,CHO up 24 (93-69)
1807,11/7/16,CHO,,IND,3rd,04:04.0,CHO up 19 (88-69),C. Zeller makes free throw 2 of 2,CHO up 20 (89-69)
1808,11/7/16,CHO,,IND,3rd,04:04.0,CHO up 18 (87-69),C. Zeller makes free throw 1 of 2,CHO up 19 (88-69)
1809,11/7/16,CHO,,IND,3rd,04:55.0,CHO up 20 (86-66),K. Walker makes free throw 2 of 2,CHO up 21 (87-66)
1810,11/7/16,CHO,,IND,3rd,04:55.0,CHO up 19 (85-66),K. Walker makes free throw 1 of 2,CHO up 20 (86-66)
1811,11/7/16,CHO,,IND,2nd,00:20.0,CHO up 19 (74-55),K. Walker makes free throw 2 of 2,CHO up 20 (75-55)
1812,11/7/16,CHO,,IND,2nd,00:20.0,CHO up 19 (74-55),K. Walker misses free throw 1 of 2,CHO up 19 (74-55)
1813,11/7/16,CHO,,IND,2nd,01:40.0,CHO up 19 (70-51),M. Williams makes free throw 1 of 1,CHO up 20 (71-51)
1814,11/7/16,CHO,,IND,2nd,02:02.0,CHO up 16 (67-51),K. Walker makes free throw 2 of 2,CHO up 17 (68-51)
1815,11/7/16,CHO,,IND,2nd,02:02.0,CHO up 15 (66-51),K. Walker makes free throw 1 of 2,CHO up 16 (67-51)
1816,11/7/16,CHO,,IND,2nd,03:47.0,CHO up 14 (63-49),M. Williams misses free throw 2 of 2,CHO up 14 (63-49)
1817,11/7/16,CHO,,IND,2nd,03:47.0,CHO up 13 (62-49),M. Williams makes free throw 1 of 2,CHO up 14 (63-49)
1818,11/7/16,CHO,,IND,2nd,05:56.0,CHO up 17 (60-43),F. Kaminsky misses free throw 1 of 1,CHO up 17 (60-43)
1819,11/7/16,CHO,,IND,2nd,08:57.0,CHO up 16 (54-38),R. Sessions misses free throw 2 of 2,CHO up 16 (54-38)
1820,11/7/16,CHO,,IND,2nd,08:57.0,CHO up 15 (53-38),R. Sessions makes free throw 1 of 2,CHO up 16 (54-38)
1821,11/7/16,CHO,,IND,2nd,09:45.0,CHO up 14 (52-38),R. Sessions makes free throw 1 of 1,CHO up 15 (53-38)
1822,11/7/16,CHO,,IND,2nd,10:42.0,CHO up 10 (46-36),M. Belinelli makes free throw 2 of 2,CHO up 11 (47-36)
1823,11/7/16,CHO,,IND,2nd,10:42.0,CHO up 9 (45-36),M. Belinelli makes free throw 1 of 2,CHO up 10 (46-36)
1824,11/7/16,CHO,,IND,1st,04:54.0,CHO up 18 (32-14),M. Kidd-Gilchrist makes free throw 1 of 1,CHO up 19 (33-14)
1825,11/7/16,CHO,,IND,1st,06:30.0,CHO up 17 (29-12),C. Zeller makes free throw 1 of 1,CHO up 18 (30-12)
1826,11/7/16,CHO,,IND,1st,08:05.0,CHO up 9 (19-10),M. Kidd-Gilchrist makes clear path free throw 2 of 2,CHO up 10 (20-10)
1827,11/7/16,CHO,,IND,1st,08:05.0,CHO up 8 (18-10),M. Kidd-Gilchrist makes clear path free throw 1 of 2,CHO up 9 (19-10)
1828,11/7/16,CHO,,IND,1st,09:59.0,CHO up 3 (8-5),M. Kidd-Gilchrist makes free throw 2 of 2,CHO up 4 (9-5)
1829,11/7/16,CHO,,IND,1st,09:59.0,CHO up 2 (7-5),M. Kidd-Gilchrist makes free throw 1 of 2,CHO up 3 (8-5)
1830,11/4/16,CHO,@,BRK,4th,00:03.0,CHO up 3 (98-95),C. Zeller makes free throw 2 of 2,CHO up 4 (99-95)
1831,11/4/16,CHO,@,BRK,4th,00:03.0,CHO up 3 (98-95),C. Zeller misses free throw 1 of 2,CHO up 3 (98-95)
1832,11/4/16,CHO,@,BRK,4th,00:18.0,CHO up 4 (97-93),N. Batum makes free throw 2 of 2,CHO up 5 (98-93)
1833,11/4/16,CHO,@,BRK,4th,00:18.0,CHO up 3 (96-93),N. Batum makes free throw 1 of 2,CHO up 4 (97-93)
1834,11/4/16,CHO,@,BRK,4th,00:26.0,CHO up 4 (95-91),K. Walker makes free throw 2 of 2,CHO up 5 (96-91)
1835,11/4/16,CHO,@,BRK,4th,00:26.0,CHO up 4 (95-91),K. Walker misses free throw 1 of 2,CHO up 4 (95-91)
1836,11/4/16,CHO,@,BRK,4th,06:19.0,CHO up 3 (82-79),R. Sessions makes free throw 2 of 2,CHO up 4 (83-79)
1837,11/4/16,CHO,@,BRK,4th,06:19.0,CHO up 2 (81-79),R. Sessions makes free throw 1 of 2,CHO up 3 (82-79)
1838,11/4/16,CHO,@,BRK,4th,08:52.0,CHO up 4 (78-74),R. Sessions makes free throw 2 of 2,CHO up 5 (79-74)
1839,11/4/16,CHO,@,BRK,4th,08:52.0,CHO up 4 (78-74),R. Sessions misses free throw 1 of 2,CHO up 4 (78-74)
1840,11/4/16,CHO,@,BRK,3rd,05:52.0,CHO tied (58-58),C. Zeller makes free throw 2 of 2,CHO up 1 (59-58)
1841,11/4/16,CHO,@,BRK,3rd,05:52.0,CHO down 1 (57-58),C. Zeller makes free throw 1 of 2,CHO tied (58-58)
1842,11/4/16,CHO,@,BRK,3rd,07:54.0,CHO down 4 (54-58),C. Zeller makes free throw 1 of 1,CHO down 3 (55-58)
1843,11/4/16,CHO,@,BRK,3rd,10:36.0,CHO down 10 (44-54),K. Walker makes free throw 2 of 2,CHO down 9 (45-54)
1844,11/4/16,CHO,@,BRK,3rd,10:36.0,CHO down 11 (43-54),K. Walker makes free throw 1 of 2,CHO down 10 (44-54)
1845,11/4/16,CHO,@,BRK,2nd,01:48.0,CHO down 11 (39-50),S. Hawes makes free throw 2 of 2,CHO down 10 (40-50)
1846,11/4/16,CHO,@,BRK,2nd,01:48.0,CHO down 12 (38-50),S. Hawes makes free throw 1 of 2,CHO down 11 (39-50)
1847,11/4/16,CHO,@,BRK,1st,00:05.0,CHO tied (23-23),R. Sessions misses free throw 2 of 2,CHO tied (23-23)
1848,11/4/16,CHO,@,BRK,1st,00:05.0,CHO down 1 (22-23),R. Sessions makes free throw 1 of 2,CHO tied (23-23)
1849,11/4/16,CHO,@,BRK,1st,02:48.0,CHO down 5 (16-21),K. Walker makes free throw 3 of 3,CHO down 4 (17-21)
1850,11/4/16,CHO,@,BRK,1st,02:48.0,CHO down 5 (16-21),K. Walker misses free throw 2 of 3,CHO down 5 (16-21)
1851,11/4/16,CHO,@,BRK,1st,02:48.0,CHO down 6 (15-21),K. Walker makes free throw 1 of 3,CHO down 5 (16-21)
1852,11/4/16,CHO,@,BRK,1st,08:17.0,CHO down 7 (6-13),K. Walker misses free throw 1 of 1,CHO down 7 (6-13)
1853,11/4/16,CHO,@,BRK,1st,10:42.0,CHO down 3 (2-5),N. Batum misses free throw 1 of 1,CHO down 3 (2-5)
1854,11/2/16,CHO,,PHI,4th,09:26.0,CHO up 11 (90-79),M. Kidd-Gilchrist misses free throw 2 of 2,CHO up 11 (90-79)
1855,11/2/16,CHO,,PHI,4th,09:26.0,CHO up 10 (89-79),M. Kidd-Gilchrist makes free throw 1 of 2,CHO up 11 (90-79)
1856,11/2/16,CHO,,PHI,3rd,01:38.0,CHO up 10 (79-69),N. Batum makes free throw 1 of 1,CHO up 11 (80-69)
1857,11/2/16,CHO,,PHI,3rd,11:18.0,CHO down 7 (46-53),N. Batum makes technical free throw,CHO down 6 (47-53)
1858,11/2/16,CHO,,PHI,2nd,00:47.0,CHO down 8 (45-53),R. Sessions makes free throw 2 of 2,CHO down 7 (46-53)
1859,11/2/16,CHO,,PHI,2nd,00:47.0,CHO down 8 (45-53),R. Sessions misses free throw 1 of 2,CHO down 8 (45-53)
1860,11/2/16,CHO,,PHI,2nd,01:09.0,CHO down 9 (44-53),K. Walker makes free throw 2 of 2,CHO down 8 (45-53)
1861,11/2/16,CHO,,PHI,2nd,01:09.0,CHO down 10 (43-53),K. Walker makes free throw 1 of 2,CHO down 9 (44-53)
1862,11/2/16,CHO,,PHI,2nd,01:45.0,CHO down 9 (42-51),C. Zeller makes free throw 2 of 2,CHO down 8 (43-51)
1863,11/2/16,CHO,,PHI,2nd,01:45.0,CHO down 9 (42-51),C. Zeller misses free throw 1 of 2,CHO down 9 (42-51)
1864,11/2/16,CHO,,PHI,2nd,02:10.0,CHO down 10 (41-51),M. Williams makes free throw 2 of 2,CHO down 9 (42-51)
1865,11/2/16,CHO,,PHI,2nd,02:10.0,CHO down 10 (41-51),M. Williams misses free throw 1 of 2,CHO down 10 (41-51)
1866,11/2/16,CHO,,PHI,2nd,03:11.0,CHO down 12 (37-49),K. Walker makes free throw 2 of 2,CHO down 11 (38-49)
1867,11/2/16,CHO,,PHI,2nd,03:11.0,CHO down 13 (36-49),K. Walker makes free throw 1 of 2,CHO down 12 (37-49)
1868,11/2/16,CHO,,PHI,2nd,05:46.0,CHO down 8 (35-43),R. Sessions makes free throw 2 of 2,CHO down 7 (36-43)
1869,11/2/16,CHO,,PHI,2nd,05:46.0,CHO down 8 (35-43),R. Sessions misses free throw 1 of 2,CHO down 8 (35-43)
1870,11/2/16,CHO,,PHI,1st,00:32.0,CHO down 1 (23-24),S. Hawes makes free throw 2 of 2,CHO tied (24-24)
1871,11/2/16,CHO,,PHI,1st,00:32.0,CHO down 2 (22-24),S. Hawes makes free throw 1 of 2,CHO down 1 (23-24)
1872,11/2/16,CHO,,PHI,1st,08:03.0,CHO up 1 (8-7),K. Walker makes free throw 2 of 2,CHO up 2 (9-7)
1873,11/2/16,CHO,,PHI,1st,08:03.0,CHO tied (7-7),K. Walker makes free throw 1 of 2,CHO up 1 (8-7)
1874,11/2/16,CHO,,PHI,1st,08:33.0,CHO tied (7-7),M. Kidd-Gilchrist misses free throw 2 of 2,CHO tied (7-7)
1875,11/2/16,CHO,,PHI,1st,08:33.0,CHO down 1 (6-7),M. Kidd-Gilchrist makes free throw 1 of 2,CHO tied (7-7)
1876,11/2/16,CHO,,PHI,1st,09:27.0,CHO down 2 (5-7),C. Zeller makes free throw 2 of 2,CHO down 1 (6-7)
1877,11/2/16,CHO,,PHI,1st,09:27.0,CHO down 3 (4-7),C. Zeller makes free throw 1 of 2,CHO down 2 (5-7)
1878,11/2/16,CHO,,PHI,1st,11:49.0,CHO tied (0-0),C. Zeller misses free throw 2 of 2,CHO tied (0-0)
1879,11/2/16,CHO,,PHI,1st,11:49.0,CHO tied (0-0),C. Zeller misses free throw 1 of 2,CHO tied (0-0)
1880,10/29/16,CHO,,BOS,4th,04:08.0,CHO down 11 (82-93),N. Batum misses free throw 3 of 3,CHO down 11 (82-93)
1881,10/29/16,CHO,,BOS,4th,04:08.0,CHO down 12 (81-93),N. Batum makes free throw 2 of 3,CHO down 11 (82-93)
1882,10/29/16,CHO,,BOS,4th,04:08.0,CHO down 13 (80-93),N. Batum makes free throw 1 of 3,CHO down 12 (81-93)
1883,10/29/16,CHO,,BOS,4th,04:08.0,CHO down 14 (79-93),N. Batum makes technical free throw,CHO down 13 (80-93)
1884,10/29/16,CHO,,BOS,4th,08:48.0,CHO down 2 (76-78),M. Belinelli makes technical free throw,CHO down 1 (77-78)
1885,10/29/16,CHO,,BOS,3rd,01:59.0,CHO down 1 (64-65),M. Belinelli makes free throw 2 of 2,CHO tied (65-65)
1886,10/29/16,CHO,,BOS,3rd,01:59.0,CHO down 2 (63-65),M. Belinelli makes free throw 1 of 2,CHO down 1 (64-65)
1887,10/29/16,CHO,,BOS,3rd,03:01.0,CHO down 2 (62-64),K. Walker makes free throw 2 of 2,CHO down 1 (63-64)
1888,10/29/16,CHO,,BOS,3rd,03:01.0,CHO down 3 (61-64),K. Walker makes free throw 1 of 2,CHO down 2 (62-64)
1889,10/29/16,CHO,,BOS,3rd,03:26.0,CHO down 2 (60-62),N. Batum makes free throw 2 of 2,CHO down 1 (61-62)
1890,10/29/16,CHO,,BOS,3rd,03:26.0,CHO down 3 (59-62),N. Batum makes free throw 1 of 2,CHO down 2 (60-62)
1891,10/29/16,CHO,,BOS,2nd,00:32.0,CHO down 1 (40-41),M. Kidd-Gilchrist makes free throw 2 of 2,CHO tied (41-41)
1892,10/29/16,CHO,,BOS,2nd,00:32.0,CHO down 2 (39-41),M. Kidd-Gilchrist makes free throw 1 of 2,CHO down 1 (40-41)
1893,10/29/16,CHO,,BOS,2nd,01:05.0,CHO down 2 (39-41),M. Kidd-Gilchrist misses free throw 2 of 2,CHO down 2 (39-41)
1894,10/29/16,CHO,,BOS,2nd,01:05.0,CHO down 3 (38-41),M. Kidd-Gilchrist makes free throw 1 of 2,CHO down 2 (39-41)
1895,10/29/16,CHO,,BOS,2nd,01:52.0,CHO down 4 (37-41),C. Zeller makes flagrant free throw 2 of 2,CHO down 3 (38-41)
1896,10/29/16,CHO,,BOS,2nd,01:52.0,CHO down 5 (36-41),C. Zeller makes flagrant free throw 1 of 2,CHO down 4 (37-41)
1897,10/29/16,CHO,,BOS,2nd,03:53.0,CHO down 3 (33-36),M. Williams makes free throw 2 of 2,CHO down 2 (34-36)
1898,10/29/16,CHO,,BOS,2nd,03:53.0,CHO down 3 (33-36),M. Williams misses free throw 1 of 2,CHO down 3 (33-36)
1899,10/29/16,CHO,,BOS,2nd,04:11.0,CHO down 4 (32-36),K. Walker makes free throw 2 of 2,CHO down 3 (33-36)
1900,10/29/16,CHO,,BOS,2nd,04:11.0,CHO down 4 (32-36),K. Walker misses free throw 1 of 2,CHO down 4 (32-36)
1901,10/29/16,CHO,,BOS,2nd,05:35.0,CHO down 3 (31-34),J. Lamb makes technical free throw,CHO down 2 (32-34)
1902,10/29/16,CHO,,BOS,2nd,10:15.0,CHO down 6 (22-28),R. Sessions makes free throw 2 of 2,CHO down 5 (23-28)
1903,10/29/16,CHO,,BOS,2nd,10:15.0,CHO down 7 (21-28),R. Sessions makes free throw 1 of 2,CHO down 6 (22-28)
